2016-12-22 10:13:55,390 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=fbaeb077-e93b-4bdc-a7f0-572d79bb1edb
2016-12-26 15:36:40,474 [7] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (未能找到文件“F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config”。)
2016-12-26 15:36:40,482 [7] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2016-12-26 15:36:40,485 [7] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 15:36:40,486 [7] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-12-26 15:36:40,522 [7] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=90523c2a-4923-421c-b281-20f3213ef25a
2016-12-26 15:36:40,544 [7] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2016-12-26 15:36:40,550 [7] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2016-12-26 15:36:40,553 [7] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=dc2d2420-e180-4d2f-948e-776dc0ecb590
2016-12-26 15:36:40,555 [7] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2016-12-26 15:36:40,568 [16] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=dc2d2420-e180-4d2f-948e-776dc0ecb590
2016-12-26 15:36:40,570 [16] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2016-12-26 15:36:40,573 [9] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=4, reason=ManagedDisconnect, detail=), serverId=dc2d2420-e180-4d2f-948e-776dc0ecb590
2016-12-26 15:36:40,575 [23] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-12-26 15:36:40,575 [23] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 15:36:40,580 [23] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 192.168.1.13, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 90523c2a-4923-421c-b281-20f3213ef25a, Hostname localhost, IPv6Address 
2016-12-26 15:36:40,631 [23] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=90523c2a-4923-421c-b281-20f3213ef25a
2016-12-26 15:36:45,648 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 36
2016-12-26 15:36:45,649 [19] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2016-12-26 15:37:48,346 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=90523c2a-4923-421c-b281-20f3213ef25a
2016-12-26 15:37:48,348 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2016-12-26 15:37:48,383 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=5, reason=ManagedDisconnect, detail=), serverId=90523c2a-4923-421c-b281-20f3213ef25a
2016-12-26 15:37:48,397 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=90523c2a-4923-421c-b281-20f3213ef25a
2016-12-26 15:37:48,398 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2016-12-26 15:40:12,119 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=62138fbf-abba-4422-bf4e-bc5082dedc3e
2016-12-26 15:40:13,712 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2016-12-26 15:40:13,713 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2016-12-26 15:40:13,718 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2016-12-26 15:40:17,966 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-12-26 15:40:17,968 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-12-26 15:40:17,968 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-12-26 15:40:17,970 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-12-26 15:40:17,970 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-12-26 15:40:17,971 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-12-26 15:40:17,972 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-12-26 15:40:17,973 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-12-26 15:40:17,973 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-12-26 15:40:17,974 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-12-26 15:40:17,975 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-12-26 15:40:17,976 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-12-26 15:40:17,976 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-12-26 15:40:17,977 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-12-26 15:40:17,986 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (未能找到文件“F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config”。)
2016-12-26 15:40:17,994 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2016-12-26 15:40:17,997 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 15:40:17,998 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-12-26 15:40:18,039 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=62138fbf-abba-4422-bf4e-bc5082dedc3e
2016-12-26 15:40:18,059 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2016-12-26 15:40:18,065 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2016-12-26 15:40:20,059 [16] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-12-26 15:40:20,059 [16] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 15:40:20,063 [16] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 192.168.1.13, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 62138fbf-abba-4422-bf4e-bc5082dedc3e, Hostname localhost, IPv6Address 
2016-12-26 15:40:20,125 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2016-12-26 15:40:20,125 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2016-12-26 15:40:20,127 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=62138fbf-abba-4422-bf4e-bc5082dedc3e
2016-12-26 15:41:38,197 [7] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2016-12-26 15:41:38,214 [7] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2016-12-26 16:17:12,903 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=62138fbf-abba-4422-bf4e-bc5082dedc3e
2016-12-26 16:17:12,914 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2016-12-26 16:17:12,925 [21] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=62138fbf-abba-4422-bf4e-bc5082dedc3e
2016-12-26 16:17:12,935 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=62138fbf-abba-4422-bf4e-bc5082dedc3e
2016-12-26 16:17:12,935 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2016-12-26 16:18:27,423 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=3ecc783e-0328-4ccd-b2b8-b5cda092ef39
2016-12-26 16:18:28,013 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2016-12-26 16:18:28,014 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2016-12-26 16:18:28,019 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2016-12-26 16:18:29,279 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-12-26 16:18:29,280 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-12-26 16:18:29,281 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-12-26 16:18:29,282 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-12-26 16:18:29,282 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-12-26 16:18:29,283 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-12-26 16:18:29,284 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-12-26 16:18:29,285 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-12-26 16:18:29,285 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-12-26 16:18:29,286 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-12-26 16:18:29,287 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-12-26 16:18:29,287 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-12-26 16:18:29,288 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-12-26 16:18:29,289 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-12-26 16:18:29,298 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (未能找到文件“F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config”。)
2016-12-26 16:18:29,306 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2016-12-26 16:18:29,308 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 16:18:29,309 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-12-26 16:18:29,343 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=3ecc783e-0328-4ccd-b2b8-b5cda092ef39
2016-12-26 16:18:29,364 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2016-12-26 16:18:29,370 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2016-12-26 16:18:30,348 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-12-26 16:18:30,349 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 16:18:30,353 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 192.168.1.13, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 3ecc783e-0328-4ccd-b2b8-b5cda092ef39, Hostname localhost, IPv6Address 
2016-12-26 16:18:30,417 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=3ecc783e-0328-4ccd-b2b8-b5cda092ef39
2016-12-26 16:18:33,459 [10] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 37
2016-12-26 16:18:33,459 [10] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2016-12-26 16:19:14,555 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=3ecc783e-0328-4ccd-b2b8-b5cda092ef39
2016-12-26 16:19:14,565 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2016-12-26 16:19:14,577 [16] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=3ecc783e-0328-4ccd-b2b8-b5cda092ef39
2016-12-26 16:19:14,578 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=3ecc783e-0328-4ccd-b2b8-b5cda092ef39
2016-12-26 16:19:14,579 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2016-12-26 16:20:03,682 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=96b2d13d-43f3-48b4-9bcf-7a5bc241a8e0
2016-12-26 16:20:05,315 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2016-12-26 16:20:05,316 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2016-12-26 16:20:05,321 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2016-12-26 16:20:09,703 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-12-26 16:20:09,704 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-12-26 16:20:09,705 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-12-26 16:20:09,706 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-12-26 16:20:09,707 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-12-26 16:20:09,708 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-12-26 16:20:09,709 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-12-26 16:20:09,710 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-12-26 16:20:09,712 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-12-26 16:20:09,712 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-12-26 16:20:09,713 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-12-26 16:20:09,714 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-12-26 16:20:09,714 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-12-26 16:20:09,715 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-12-26 16:20:09,725 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (未能找到文件“F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config”。)
2016-12-26 16:20:09,734 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2016-12-26 16:20:09,736 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 16:20:09,737 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-12-26 16:20:09,782 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=96b2d13d-43f3-48b4-9bcf-7a5bc241a8e0
2016-12-26 16:20:09,803 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2016-12-26 16:20:09,812 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2016-12-26 16:20:11,836 [9] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-12-26 16:20:11,836 [9] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 16:20:11,840 [9] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 192.168.1.13, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 96b2d13d-43f3-48b4-9bcf-7a5bc241a8e0, Hostname localhost, IPv6Address 
2016-12-26 16:20:11,875 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 37
2016-12-26 16:20:11,875 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2016-12-26 16:20:11,889 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=96b2d13d-43f3-48b4-9bcf-7a5bc241a8e0
2016-12-26 16:20:44,312 [16] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2016-12-26 16:20:44,332 [16] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2016-12-26 16:42:19,393 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=96b2d13d-43f3-48b4-9bcf-7a5bc241a8e0
2016-12-26 16:42:19,395 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2016-12-26 16:42:19,406 [23] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=96b2d13d-43f3-48b4-9bcf-7a5bc241a8e0
2016-12-26 16:42:19,411 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=96b2d13d-43f3-48b4-9bcf-7a5bc241a8e0
2016-12-26 16:42:19,412 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2016-12-26 16:42:41,254 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=ed7c339d-50cb-4010-ad11-27dcd1e77fc7
2016-12-26 16:42:42,712 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2016-12-26 16:42:42,712 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2016-12-26 16:42:42,717 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2016-12-26 16:42:45,793 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-12-26 16:42:45,794 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-12-26 16:42:45,795 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-12-26 16:42:45,796 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-12-26 16:42:45,797 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-12-26 16:42:45,798 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-12-26 16:42:45,799 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-12-26 16:42:45,799 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-12-26 16:42:45,800 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-12-26 16:42:45,800 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-12-26 16:42:45,801 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-12-26 16:42:45,802 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-12-26 16:42:45,802 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-12-26 16:42:45,803 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-12-26 16:42:45,813 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config. Using default settings... (未能找到文件“F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\Workload.config”。)
2016-12-26 16:42:45,820 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\ServerState.txt
2016-12-26 16:42:45,823 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 16:42:45,823 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-12-26 16:42:45,861 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=ed7c339d-50cb-4010-ad11-27dcd1e77fc7
2016-12-26 16:42:45,881 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=F:\GitHub\projects\Photon-OnPremise-Server-SDK_v4-0-29-11263\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2016-12-26 16:42:45,886 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2016-12-26 16:42:47,810 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-12-26 16:42:47,810 [11] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-12-26 16:42:47,814 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 192.168.1.13, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID ed7c339d-50cb-4010-ad11-27dcd1e77fc7, Hostname localhost, IPv6Address 
2016-12-26 16:42:47,880 [7] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=ed7c339d-50cb-4010-ad11-27dcd1e77fc7
2016-12-26 16:42:47,948 [7] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 37
2016-12-26 16:42:47,948 [7] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2016-12-26 16:43:14,317 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2016-12-26 16:43:14,347 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
